_type	layouts	name
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/4964961158a4e7dd02069a2cb477bc80/240x180n.jpg","name":"F2户型：","layout":"2室2厅1卫","area":"约84.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/ffcc407c8871f95ec7dee53a44e8759f/240x180n.jpg","name":"F1户型：","layout":"3室2厅1卫","area":"约105.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/1aa1ecc6244baec7f69acfb60cee0e20/240x180n.jpg","name":"E2户型：","layout":"3室2厅2卫","area":"约134.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/09bf058eba7a10028f85957f8efec798/240x180n.jpg","name":"E1户型：","layout":"4室2厅2卫","area":"约144.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0ccb8188b15631beddd284db7ac8bb11/240x180n.jpg","name":"B2户型：","layout":"2室2厅1卫","area":"约91.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/51643e3543320f37edb94422835f58e0/240x180n.jpg","name":"B1户型：","layout":"3室2厅1卫","area":"约121.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/e35455b577db8709027e93c66330624c/240x180n.jpg","name":"C4户型：","layout":"3室2厅2卫","area":"约130.53平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/f3bcb098bb3c8b1e9317c16304460402/240x180n.jpg","name":"C3户型：","layout":"3室2厅1卫","area":"约114.13平米"}]	同济•城市融景雅苑
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/3e6ff127aaf625b59630e48d94d51289/240x180n.jpg","name":"别墅B户型：","layout":"别墅","area":"约253.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/6e5003a6281e9d8df654f78dbc316ebb/240x180n.jpg","name":"别墅A户型：","layout":"别墅","area":"约223.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/2bc24d23b78e9e07dd92897c633490db/240x180n.jpg","name":"B户型：","layout":"3室2厅2卫","area":"约125.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/a83a38a94f923efe472b7fe5b16bc2f5/240x180n.jpg","name":"A户型：","layout":"4室2厅2卫","area":"约167.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/53b2871cf3007f4aff53158d14071633/240x180n.jpg","name":"C户型：","layout":"2室2厅1卫","area":"约90.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0bb166a44308fa556674475132d1fdc1/240x180n.jpg","name":"D户型：","layout":"2室2厅1卫","area":"约90.00平米"}]	铂悦滨江
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/e2a5220e265940eb426b5dcda8326ed9/240x180n.jpg","name":"D户型：","layout":"4室2厅5卫","area":"约355.83平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/10a7394743808a40cbaeb21122096966/240x180n.jpg","name":"C户型：","layout":"4室2厅5卫","area":"约401.79平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/002d02c7e076b891054192923584f6a3/240x180n.jpg","name":"B户型：","layout":"4室2厅5卫","area":"约442.17平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/6bd548af9a7cf7306ddfdbb8f43ee604/240x180n.jpg","name":"A户型：","layout":"4室2厅5卫","area":"约464.68平米"}]	六十四阶别墅
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/5e3f692a1d78391eea23c36d2cc6f775/240x180n.jpg","name":"D：","layout":"3室2厅2卫","area":"约145.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/071a04cc1f3431e08358783cf07c8905/240x180n.jpg","name":"C：","layout":"3室2厅2卫","area":"约135.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/f845cccd49233bf9c45f599e5eb1da84/240x180n.jpg","name":"B：","layout":"3室2厅2卫","area":"约130.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0cc6b034559f1a9aaf15152113aa3170/240x180n.jpg","name":"A：","layout":"2室2厅1卫","area":"约90.00平米"}]	鑫塔水尚
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/daae20ed79a5c78e78205efd00dca0ab/240x180n.jpg","name":"A1户型：","layout":"3室2厅1卫","area":"约89.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0f5b48c0feb1d4f4bb9104ffb159b81a/240x180n.jpg","name":"A3：","layout":"3室2厅1卫","area":"约89.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/b9c3719d9cfb7178327ff1905c9bbbf8/240x180n.jpg","name":"B1户型：","layout":"4室2厅2卫","area":"约119.00平米"}]	丽都璟庭
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/786194c784960df58c315c0e4d728fac/240x180n.jpg","name":"B户型：","layout":"别墅","area":"约386.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/78f38e77e4466e166e18d764e1486fcf/240x180n.jpg","name":"A户型：","layout":"别墅","area":"约363.00平米"}]	嘉涛湾
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/011f088e81d312659fae548a87656090/240x180n.jpg","name":"A户型：","layout":"4室2厅3卫","area":"约346.76平米"}]	东海御庭
anjuke	[]	百润时代
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/208f3b6f81babe7b2a82756ef033800e/240x180n.jpg","name":"A10户型：","layout":"3室2厅2卫","area":"约118.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/4eca2907ff9ae34d2a512cd257fdd57c/240x180n.jpg","name":"B5户型：","layout":"3室2厅1卫","area":"约89.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/6b4ea89485d78cad0d516e57b14de337/240x180n.jpg","name":"B4户型：","layout":"3室2厅1卫","area":"约89.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/d8aacdb2894d9c7e5e390bdb5f6afa7e/240x180n.jpg","name":"B3户型：","layout":"3室2厅2卫","area":"约106.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/d938642b0fdfd3bb0b14be08c27d8aea/240x180n.jpg","name":"B2户型：","layout":"3室2厅2卫","area":"约114.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/b4e1c14c5579437db4aab1b9212aac49/240x180n.jpg","name":"B1户型：","layout":"3室2厅2卫","area":"约117.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/e4c752cf7e800b5e2492dd811619b406/240x180n.jpg","name":"A12户型：","layout":"3室2厅1卫","area":"约142.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/b417ebd44dc4c5fb070f9d3b51542be1/240x180n.jpg","name":"A11户型：","layout":"3室2厅1卫","area":"约149.00平米"}]	华发四季
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/55d3259ba381cd709edf2f2c8e9159fb/240x180n.jpg","name":"130㎡B户型：","layout":"3室2厅2卫","area":"约130.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/ff29ef803c6005e05c58928a13fd0bb9/240x180n.jpg","name":"99㎡B户型：","layout":"3室2厅1卫","area":"约99.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/c9e4ea4d05f45aad43cabbad46fcdfd0/240x180n.jpg","name":"150㎡B户型：","layout":"4室2厅2卫","area":"约150.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/78b384c2e77e370e6cd10bb60c0e6b6b/240x180n.jpg","name":"99㎡A户型：","layout":"3室2厅1卫","area":"约99.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/8240a3e995ae7dab84f76bc016fc0a9a/240x180n.jpg","name":"130㎡A户型：","layout":"3室2厅2卫","area":"约130.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/ede1f4d101c00871abddf346cf422fd9/240x180n.jpg","name":"150㎡A户型：","layout":"4室2厅2卫","area":"约150.00平米"}]	中海寰宇天下
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/6370da27335adbeab6713135e5356166/240x180n.jpg","name":"3D：","layout":"2室2厅1卫","area":"约98.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/aa0911fca1efb94875f42e760da2f4bc/240x180n.jpg","name":"22A：","layout":"4室2厅3卫","area":"约233.19平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/95231af20b13552f16ca9ffaeac70774/240x180n.jpg","name":"6A：","layout":"4室2厅2卫","area":"约190.31平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/f812523bc6a5f468ca1d28dd0f4d6731/240x180n.jpg","name":"1C：","layout":"3室2厅2卫","area":"约147.16平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/dfea0cfdd4c208e8903aff7b1859d17c/240x180n.jpg","name":"1A：","layout":"3室2厅2卫","area":"约147.74平米"}]	花木绿城锦绣蘭庭
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/8bf59a3619fa087e3defc4a7589d5221/240x180n.jpg","name":"6#206户型：","layout":"3室2厅2卫","area":"约126.83平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/8d56290a1f9651616cf9a22b01ca32de/240x180n.jpg","name":"6#202户型：","layout":"2室2厅1卫","area":"约88.13平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/51c445f35a5959c72ef5bd5b4bd9253f/240x180n.jpg","name":"6#201户型：","layout":"2室2厅1卫","area":"约88.93平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/99aa64142bf2695ea332c5b14e973821/240x180n.jpg","name":"4#201户型：","layout":"3室2厅2卫","area":"约128.04平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/5c9b13b84d2cb9d23dc964196d8cd6c7/240x180n.jpg","name":"2#201户型：","layout":"3室2厅2卫","area":"约139.68平米"}]	嘉乐东润舒庭
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/82f58d9418cb0f79de0cc5346fb974ba/240x180n.jpg","name":"T字型类独：","layout":"别墅","area":"约270.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/31eb5a11921573d310989029df00be3d/240x180n.jpg","name":"上叠户型：","layout":"别墅","area":"约183.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/cd216180d47b3b5e5096946c992d1bb0/240x180n.jpg","name":"下叠户型：","layout":"别墅","area":"约217.00平米"}]	绿地海珀风华
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/395e687747d9c48dd6cbe32206adb328/240x180n.jpg","name":"130㎡户型：","layout":"4室2厅2卫","area":"约130.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/bbc6efff3e1608ad848038ba916f6105/240x180n.jpg","name":"145㎡户型：","layout":"4室2厅3卫","area":"约145.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/66846d8b9660ec56024988fb015a872a/240x180n.jpg","name":"95㎡户型：","layout":"3室2厅2卫","area":"约95.00平米"}]	绿地·璀璨天城
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/381759640f0d29f76d9f06a275a2b944/240x180n.jpg","name":"D1户型：","layout":"5室2厅3卫","area":"约295.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/351435e24512f4c3e40e5111dd3710d9/240x180n.jpg","name":"B2户型：","layout":"4室2厅4卫","area":"约263.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/3854a30dfa160f318108b556e177aee7/240x180n.jpg","name":"B1户型：","layout":"4室2厅3卫","area":"约264.00平米"}]	万源城御璄
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/67574ad605f06230364f976aa6c0683e/240x180n.jpg","name":"E户型：","layout":"商住","area":"约54.92平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/67574ad605f06230364f976aa6c0683e/240x180n.jpg","name":"D户型：","layout":"商住","area":"约54.92平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/67574ad605f06230364f976aa6c0683e/240x180n.jpg","name":"C户型：","layout":"商住","area":"约50.55平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/a3ecb1dd4eae722470a5a0df174e8675/240x180n.jpg","name":"A户型：","layout":"商住","area":"约50.00平米"}]	晶鼎
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/1a04abf4a4e3c67eba95cdad74f89b45/240x180n.jpg","name":"S4户型：","layout":"商住","area":"约54.00平米"}]	好世广场天马晶座
anjuke	[{"url":"http://a.pic1.ajkimg.com/display/xinfang/886473597eac9d51bcecc174ee67063b/240x180n.jpg","name":"联排B户型：","layout":"别墅","area":"约255.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/59f34aeb1878aa14748f0cc200019220/240x180n.jpg","name":"C户型：","layout":"2室2厅1卫","area":"约88.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/ca2fd72f9656742890c668dff8c1a9c2/240x180n.jpg","name":"B户型：","layout":"3室2厅1卫","area":"约92.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/580d968a350df303125a973bb4724f31/240x180n.jpg","name":"A户型：","layout":"3室2厅2卫","area":"约136.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/825479cf758c9d0d2b8ba6ceb603f17a/240x180n.jpg","name":"M户型：","layout":"4室2厅3卫","area":"约168.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/1de6a42b3f0ad17285d91040cfebcc94/240x180n.jpg","name":"J户型：","layout":"3室2厅2卫","area":"约134.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/0e8cb8fae3ab3223e6e90fa25b0bddc7/240x180n.jpg","name":"K户型：","layout":"3室2厅1卫","area":"约120.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/37a092854a47244ceda6f671e0f5f406/240x180n.jpg","name":"I户型：","layout":"2室2厅1卫","area":"约91.00平米"}]	保利天鹅语
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/55737088d006f66d58684d0f1476fe8f/240x180n.jpg","name":"A3户型：","layout":"商住","area":"约54.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/eb4a328d5ecdb1b9c4f9f29549f687bc/240x180n.jpg","name":"L1户型：","layout":"别墅","area":"约169.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/d99f57ce2f2184c8fd418c9445d850aa/240x180n.jpg","name":"E户型：","layout":"商住","area":"约66.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/ef3b9c2acfd92e85d9dc97e6565aaf6d/240x180n.jpg","name":"L2户型：","layout":"别墅","area":"约190.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/dd47e6eee0f77da926f237305ab56039/240x180n.jpg","name":"A1户型：","layout":"商住","area":"约54.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/19516aebc88ee55ddab9346fd9475f30/240x180n.jpg","name":"B户型：","layout":"商住","area":"约74.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/6e7cf2f79d3e55e8d3f1e201a5bcf780/240x180n.jpg","name":"L3户型：","layout":"别墅","area":"约250.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/7838e2c1c01694bcccc5ac8f64903613/240x180n.jpg","name":"D户型：","layout":"商住","area":"约50.00平米"}]	嘉隆国际广场
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/efa240b5f711710f42b7043cdb8917cc/240x180n.jpg","name":"F户型：","layout":"别墅","area":"约670.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/9b07227cc5d1a5d09f8aa70e7ea6eb79/240x180n.jpg","name":"A户型：","layout":"别墅","area":"约505.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/c991ece670d6d58846698d0bf8be7c85/240x180n.jpg","name":"D户型：","layout":"别墅","area":"约505.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/68ae08a16632d960e8acedad69dd20ff/240x180n.jpg","name":"E户型：","layout":"别墅","area":"约587.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/17273654aa21231a89166df403faf9af/240x180n.jpg","name":"B户型：","layout":"别墅","area":"约505.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/fd9377e9c16f5189233c46b4ddaa59b0/240x180n.jpg","name":"C户型：","layout":"别墅","area":"约505.00平米"}]	东郊一号
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/a654aec0db8ac4a43b5a90e724849bf8/240x180n.jpg","name":"D户型：","layout":"别墅","area":"约402.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/94704ff1a8d7b34283fc9e92016e1324/240x180n.jpg","name":"C户型：","layout":"别墅","area":"约377.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/3f7c5ab95331e91dcc795457069e6ae2/240x180n.jpg","name":"B户型：","layout":"别墅","area":"约352.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/59f1124ed5084840e487e4fb8a294b90/240x180n.jpg","name":"A户型：","layout":"别墅","area":"约339.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/e3cd6d7bb765716e8cb4e940e04982ee/240x180n.jpg","name":"A1户型：","layout":"3室3厅1卫","area":"约169.00平米"}]	龙祥御院
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/cea331f177a8b40c4694a7b75be3feab/240x180n.jpg","name":"E户型：","layout":"商住","area":"约60.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/d72c7587dae6d0fea4e3bd657ae2a7c0/240x180n.jpg","name":"D户型：","layout":"商住","area":"约90.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/d354ee80cac46fb575fe838433c6575d/240x180n.jpg","name":"C户型：","layout":"商住","area":"约63.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/a3d748894b0962b7de8585b2aba64c30/240x180n.jpg","name":"B户型：","layout":"商住","area":"约60.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/3d5978ad5ae058157bd9bd251f766df9/240x180n.jpg","name":"A户型：","layout":"商住","area":"约70.00平米"}]	保利爱情故事
anjuke	[{"url":"http://d.pic1.ajkimg.com/display/xinfang/36ce7d47f0d031ef7261929ac98d6baf/240x180n.jpg","name":"D户型：","layout":"5室4厅3卫","area":"约236.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/6529c872606796ad015afd25c160e1ab/240x180n.jpg","name":"C户型：","layout":"4室2厅3卫","area":"约170.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/3b3418cbc6064cfaec495498e8351d37/240x180n.jpg","name":"B户型：","layout":"3室2厅2卫","area":"约141.00平米"}]	尚东鼎
anjuke	[]	远洋财富中心
anjuke	[]	中惠金钻天地
anjuke	[]	锦绣申江
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/bcbc47e75409875e7e1366c4d2457556/240x180n.jpg","name":"S3户型：","layout":"4室2厅2卫","area":"约162.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/11c696b7f51b7ad4cc2458e1e048bf68/240x180n.jpg","name":"S2户型：","layout":"4室2厅2卫","area":"约162.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/6d8a99d60dcddc46034114c9a44a4da3/240x180n.jpg","name":"s1户型：","layout":"4室2厅2卫","area":"约163.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/fb103d05276ebc5287d32feb4ff1a385/240x180n.jpg","name":"U3户型：","layout":"3室3厅2卫","area":"约135.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/97ba485c0390e6a687512fdb9e2edd4f/240x180n.jpg","name":"u2户型：","layout":"3室2厅2卫","area":"约115.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/4fa97b0d4901c7cc252bf6f7e02617fb/240x180n.jpg","name":"u1户型：","layout":"4室3厅2卫","area":"约138.00平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/95c819dc1fd79feee1ea3bcaedadb349/240x180n.jpg","name":"r7户型：","layout":"4室4厅4卫","area":"约180.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/7dcfb6c267e25bf068f88eab51d8ef41/240x180n.jpg","name":"r6户型：","layout":"4室4厅4卫","area":"约180.00平米"}]	大华悦府
anjuke	[{"url":"http://b.pic1.ajkimg.com/display/xinfang/e0cf2bdbd62188aadb6dcf2be9080827/240x180n.jpg","name":"E户型：","layout":"2室2厅2卫","area":"约116.11平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/d1d95113a38594edbe837b846a979378/240x180n.jpg","name":"C户型：","layout":"3室2厅1卫","area":"约123.72平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/927df843a5e1009278d11402fa8fb054/240x180n.jpg","name":"2中户型：","layout":"别墅","area":"约198.82平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/747fe43e125c7dd4b82c69621574f840/240x180n.jpg","name":"G1户型：","layout":"别墅","area":"约208.34平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/55e1e0edfa45e23156ab71e5390a04dd/240x180n.jpg","name":"1边户型：","layout":"别墅","area":"约224.42平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/2f280affac95f3b92abbc64806155be4/240x180n.jpg","name":"边户型：","layout":"别墅","area":"约230.16平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/92f68d5ae9085f49d40ef2048fdb6714/240x180n.jpg","name":"A户型：","layout":"2室2厅1卫","area":"约105.87平米"}]	辰弘佳苑
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/67b66ec52f6926b5aec0e2d49e8405bb/240x180n.jpg","name":"F户型：","layout":"4室2厅2卫","area":"约163.62平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/16252e34f6e546efee1217b8f3fe54e3/240x180n.jpg","name":"E户型：","layout":"3室2厅2卫","area":"约140.35平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/74efc1c5b537e91882b75f73594884f3/240x180n.jpg","name":"D户型：","layout":"3室2厅2卫","area":"约133.78平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/1d41bef5d096a434f55c19391e4e1eda/240x180n.jpg","name":"C户型：","layout":"2室2厅1卫","area":"约99.72平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/5f7b7006688bbefe535f099e33f33f96/240x180n.jpg","name":"B户型：","layout":"3室2厅2卫","area":"约137.20平米"},{"url":"http://b.pic1.ajkimg.com/display/xinfang/1d74fa4e83fc266d4daa1b99a2e6b701/240x180n.jpg","name":"A户型：","layout":"3室2厅2卫","area":"约137.81平米"}]	铭邦华府
anjuke	[{"url":"http://c.pic1.ajkimg.com/display/xinfang/68b6c6a375228394889ecb19039f62fc/240x180n.jpg","name":"B1户型：","layout":"2室2厅1卫","area":"约97.00平米"},{"url":"http://d.pic1.ajkimg.com/display/xinfang/7394d1144cd0fe4fbc33e4e0bbe444f2/240x180n.jpg","name":"A3户型：","layout":"2室2厅1卫","area":"约96.00平米"},{"url":"http://a.pic1.ajkimg.com/display/xinfang/80011db6a77d112d844fd6e10e8dd531/240x180n.jpg","name":"A2户型：","layout":"2室2厅1卫","area":"约85.00平米"},{"url":"http://c.pic1.ajkimg.com/display/xinfang/bb21b2121fd3d8097874761623500a11/240x180n.jpg","name":"A1户型：","layout":"3室2厅2卫","area":"约138.00平米"}]	馨雅名筑
